7000;27.828353;192.072856;14.418980;137.111709;234.320189;8
7200;27.327496;207.843065;14.934272;147.742642;250.104833;8
7400;28.741673;222.722147;16.255243;157.290557;267.719063;8
7600;33.233694;236.528599;18.282096;165.082863;288.044389;8
7800;29.222126;255.245791;15.863391;178.937289;300.331308;8
8000;33.538778;263.506573;19.865247;179.951024;316.910598;8
8200;44.539399;276.795354;86.351014;185.768512;407.685767;8
8400;44.931688;353.714673;97.496466;254.639359;496.142827;8
8600;48.020197;325.476382;103.241305;221.123936;476.737884;8
8800;64.970529;415.716147;100.353252;289.712924;581.039928;8
9000;50.905658;387.744624;99.683353;265.647454;538.333635;8
9200;52.060583;350.754392;99.743001;220.167499;502.557976;8
9400;50.748620;368.079872;103.679975;228.304919;522.508467;8
0;0.088612;0.000000;0.000000;0.000000;0.088612;9
200;0.071105;0.520926;0.010794;0.520090;0.602825;9
400;0.095518;2.485544;0.069141;2.480112;2.650203;9
600;0.075743;3.911766;0.209547;3.883386;4.197056;9
800;0.220311;5.214908;0.426031;5.172354;5.861250;9
1000;0.299120;7.108848;0.282837;6.993758;7.690805;9
1200;0.370011;8.357681;0.375361;8.204965;9.103053;9
1400;0.725216;10.671753;0.484850;10.321327;11.881819;9
1600;0.722608;11.835215;0.646537;11.379963;13.204360;9
1800;0.994629;14.078111;0.844857;13.458317;15.917597;9
2000;1.526697;18.769451;1.042194;17.920582;21.338342;9
2200;1.883749;18.761068;0.994958;17.703548;21.639775;9
2400;2.381355;24.062357;1.035722;22.550098;27.479434;9
2600;3.138221;25.888104;1.482703;24.079470;30.509028;9
2800;2.733446;29.557542;1.668666;27.315008;33.959654;9
3000;6.258771;32.133545;2.517500;29.222965;40.909816;9
3200;4.804142;44.690431;2.092480;41.186789;51.587053;9
3400;4.821888;43.704878;2.699263;39.077482;51.226029;9
3600;5.298426;61.446251;4.219238;56.336077;70.963915;9
3800;6.313629;53.566969;3.387000;47.545268;63.267598;9
4000;6.189601;81.777696;4.530925;74.939724;92.498222;9
4200;7.430122;59.995541;4.160751;52.016787;71.586414;9
4400;9.012222;65.402845;4.524398;55.919362;78.939465;9
4600;7.861494;70.415312;4.394999;59.633681;82.671805;9
4800;10.015436;78.528837;5.787090;65.685891;94.331363;9
5000;11.779183;83.014374;6.239013;68.389911;101.032570;9
5200;10.355876;88.080736;6.468137;71.629131;104.904749;9
5400;12.363190;93.613545;6.338922;74.829608;112.315657;9
